,Number of new latrines to build,Number of latrines to maintain,Number of new wells to drill,Number of wells to repair,Availability HWT,HW stations to build,percentage of infants to vaccinate,Access to tmt,percent adults given MDA,percent youth given Albendazole,Mortality,Morbidity,Timeliness,CapEx,OpEx
915,7983,3251,803,54,15,6391,96,80,40,75,115708.625,62092.625,-0.7034106850624084,5734184517632.0,1535350669312.0
916,7661,3952,28,597,51,6896,100,93,37,96,102404.2625,58069.63125,-0.7096313238143921,1728552763392.0,3238247006208.0
917,3181,3388,31,760,1,2654,34,61,0,80,215603.8,88843.5375,-0.6018387079238892,809286369280.0,1331457949696.0
918,24,3887,13,778,4,821,31,91,49,10,210147.925,156259.975,-0.4052187502384186,100687994880.0,1513433595904.0
919,7381,3430,206,250,0,1779,21,28,19,63,259379.85,75150.54375,-0.5815194249153137,2404502470656.0,638129143808.0
920,7249,3206,25,11,27,2951,90,37,83,77,154939.25,62121.84375,-0.6832952499389648,1497558417408.0,1758331928576.0
921,5802,3168,34,197,18,1822,90,37,72,53,158441.8,72507.3625,-0.6906319260597229,1250558738432.0,1606567723008.0
922,7963,3904,62,36,1,6391,98,3,44,31,181923.125,71030.09375,-0.7026815414428711,1936782786560.0,824637063168.0
923,2660,3725,214,100,12,6228,96,36,86,21,162718.7,92011.025,-0.7039939761161804,1785930186752.0,1353540698112.0
924,7316,2294,63,21,3,1738,13,60,36,3,228094.6,95351.0125,-0.37712621688842773,1659531427840.0,504198922240.0
925,7597,3879,104,4,1,6441,30,86,21,48,182733.85,74924.54375,-0.5920436382293701,2089933602816.0,666147225600.0
926,7699,3814,793,32,5,6929,50,51,36,6,188220.975,79321.0625,-0.6296009421348572,5653172584448.0,763236188160.0
927,1020,3264,31,1107,7,199,94,47,70,82,173332.825,103098.75,-0.5914480090141296,343541121024.0,2207278956544.0
928,4836,3983,23,389,4,2838,62,41,49,8,189421.925,87652.76875,-0.6473121643066406,1063141244928.0,1103449817088.0
929,4453,3383,18,781,0,7042,81,10,50,63,213642.15,76259.69375,-0.6812982559204102,1124230627328.0,1424780165120.0
930,7844,3944,877,31,3,7424,98,44,34,11,140949.9125,74712.59375,-0.7061673402786255,6126551695360.0,959718490112.0
931,7685,2819,505,16,0,7994,96,20,6,89,175552.65,63302.33125,-0.7036750316619873,4215026221056.0,885723234304.0
932,7835,3719,621,120,1,6406,70,43,51,7,180793.7375,77261.0375,-0.6618539094924927,4777128230912.0,821412626432.0
933,6399,3915,286,452,56,6926,98,43,95,83,140580.5,58473.86875,-0.7069836854934692,2830919008256.0,3140581064704.0
934,6341,3751,902,249,2,970,99,52,27,83,138155.25,67475.7875,-0.7034397721290588,5757467099136.0,1250062368768.0
935,2998,2697,45,8,0,2761,60,2,78,44,279092.5,95418.35625,-0.6354309916496277,853013168128.0,611903995904.0
936,7723,3827,1139,72,3,3257,63,10,46,5,207665.4,78479.2625,-0.6488475203514099,7294916493312.0,696634703872.0
937,733,3854,2,1532,18,1965,28,91,89,13,193641.6,118626.575,-0.567315936088562,209523834880.0,2602248437760.0
938,651,3965,6,218,3,6927,26,37,21,19,255644.575,125405.5875,-0.5698757171630859,396743081984.0,733368942592.0
939,3655,2688,54,377,10,3782,34,27,57,74,239300.05,82733.53125,-0.5967752933502197,1050709721088.0,1180917170176.0
940,890,3889,18,244,3,7688,16,30,8,20,273425.35,124750.95,-0.570712685585022,527549431808.0,660901593088.0
941,7469,2950,288,37,7,1425,64,19,92,94,197872.575,59828.93125,-0.6471750736236572,2826747772928.0,967219609600.0
942,4607,3371,72,24,14,3504,96,38,51,49,153813.65,78001.83125,-0.69705730676651,1298452578304.0,1358586576896.0
943,4349,3632,15,1576,38,1117,27,55,47,71,215448.525,80227.35,-0.5893468260765076,874622091264.0,3155462455296.0
944,4666,2271,7,228,0,1805,29,97,95,6,192809.5875,103621.025,-0.4366457760334015,913943625728.0,915070451712.0
945,7461,3231,1149,101,2,6350,9,11,71,66,273041.7,68663.6375,-0.5652864575386047,7413338472448.0,469760016384.0
946,3366,3353,189,44,1,2686,58,20,78,74,232185.175,79041.025,-0.6397700309753418,1651618611200.0,742009733120.0
947,6234,3918,4,63,0,142,13,3,40,15,310416.8,91226.74375,-0.5636082887649536,1110874652672.0,294578978816.0
948,1258,3388,23,4,24,1998,14,53,74,28,250997.8,117238.6125,-0.523226797580719,409639649280.0,1263417163776.0
949,7101,2836,430,46,4,1849,58,60,6,12,174879.05,85422.38125,-0.6385062336921692,3505193222144.0,813125206016.0
950,6716,3311,33,17,0,269,10,31,35,44,279062.7,84218.09375,-0.5548704862594604,1347894509568.0,372103512064.0
951,1948,3376,1,89,6,35,25,92,51,43,196103.975,119006.0125,-0.5819030404090881,345504612352.0,978418401280.0
952,7205,3448,13,1046,1,1799,86,100,15,86,116648.3,66478.25,-0.6836099028587341,1386433740800.0,1970801999872.0
953,6655,3008,126,8,4,6279,66,28,94,20,190827.65,74421.8875,-0.6514530777931213,2032680304640.0,789052522496.0
954,7961,3246,898,52,3,206,41,95,30,19,160510.375,82299.0,-0.6099791526794434,5991124959232.0,810978574336.0
955,7988,3195,498,10,1,6199,36,72,35,31,189660.85,76192.40625,-0.6054719686508179,4166450675712.0,642321022976.0
956,901,3391,62,8,0,3265,26,60,70,46,263605.75,113724.5125,-0.4839146137237549,593393156096.0,666334265344.0
957,7949,3868,142,35,3,1290,22,6,60,79,259522.1,67441.65,-0.5781532526016235,2157860880384.0,517482283008.0
958,2126,3857,32,529,16,7932,99,59,18,87,140401.125,82360.74375,-0.7085155248641968,823293444096.0,2005146533888.0
959,1334,3233,30,217,6,7089,98,93,49,99,118137.9,83980.2,-0.6734078526496887,644429316096.0,1578250797056.0
960,2251,3431,12,817,3,5650,29,93,57,75,180746.075,87803.86875,-0.596561074256897,659406061568.0,1544182169600.0
961,6168,2881,63,246,3,1270,34,77,9,75,183879.825,76943.55625,-0.6000128984451294,1442615132160.0,958554505216.0
962,7964,3917,40,69,0,1156,24,8,34,20,281382.0,82279.6375,-0.5838682055473328,1633344290816.0,385819607040.0
963,931,3903,30,38,6,1521,91,92,46,14,132880.1875,122489.8125,-0.6871306896209717,371154616320.0,1279771410432.0
964,3463,3313,20,1352,23,7611,92,76,40,68,131039.65,80111.09375,-0.6975058317184448,982888218624.0,2923355963392.0
965,7204,3423,254,37,5,1485,1,29,19,76,263788.55,74232.78125,-0.5457961559295654,2608724705280.0,504943443968.0
966,8667,3800,1069,58,2,1035,0,33,17,73,261189.375,72212.6625,-0.5454748868942261,7019787976704.0,427487821824.0
967,8057,3958,749,43,14,7879,56,80,64,68,154692.5,63783.43125,-0.639823853969574,5524868300800.0,1270753918976.0
968,3218,2864,46,45,1,1815,1,59,13,15,266066.9,119385.95,-0.5432144999504089,861920559104.0,446963515392.0
969,7161,3240,2,451,7,7433,32,95,38,97,165128.0375,63644.1375,-0.6018692851066589,1527982456832.0,1337071108096.0
970,7885,2643,49,72,4,6957,71,13,93,4,195249.7875,74370.4875,-0.6610386371612549,1877292089344.0,805815320576.0
971,7130,3248,410,10,6,6862,98,5,32,24,169276.875,74737.225,-0.704220175743103,3590716391424.0,950200500224.0
972,6939,2743,14,2,0,1076,9,28,25,19,284842.3,89737.15,-0.5522568225860596,1318873595904.0,302422163456.0
973,5045,3823,29,682,3,886,24,51,78,88,219603.75,70385.725,-0.5845149755477905,1059034824704.0,1255301971968.0
974,1020,3312,0,474,9,182,81,34,94,32,203680.6,122637.875,-0.5834097266197205,184200986624.0,1544609333248.0
975,1909,3384,224,53,0,1361,100,4,15,48,226651.45,106797.3375,-0.7072434425354004,1528847925248.0,886010609664.0
976,7041,3775,30,32,1,1770,77,20,42,3,200132.8375,84838.66875,-0.6628402471542358,1443866869760.0,715429117952.0
977,1273,3196,14,177,3,5248,80,72,9,52,159141.125,111131.575,-0.6211355328559875,484730798080.0,1189154258944.0
978,7803,3319,121,57,1,706,33,93,57,16,175446.4125,82857.59375,-0.596247673034668,2003621380096.0,733496344576.0
979,605,3894,1,808,31,1868,25,91,45,55,195552.95,111031.4,-0.5430885553359985,178583044096.0,2420951220224.0
980,4450,2822,37,801,11,1476,23,13,48,69,263477.7,82594.93125,-0.5837211012840271,1017940475904.0,1452773343232.0
981,1385,2831,26,168,15,2503,0,91,22,83,222893.3,110166.7,-0.41286101937294006,465530257408.0,1219422978048.0
982,7105,2920,129,119,7,4894,29,12,88,70,245200.45,65880.85,-0.5970161557197571,2075851489280.0,779117395968.0
983,7572,3208,21,133,12,1847,92,95,53,15,112592.0,77305.71875,-0.692981481552124,1493032108032.0,1464105172992.0
984,4887,3985,13,49,2,6219,1,27,2,13,277521.15,94857.34375,-0.5477656722068787,1144158158848.0,327126417408.0
985,1194,3743,31,1418,10,1032,30,13,54,32,274511.85,114531.475,-0.5943975448608398,404218904576.0,1967603056640.0
986,5330,3136,39,10,0,3793,83,4,32,18,222936.45,85712.30625,-0.676449716091156,1265894817792.0,691082756096.0
987,6956,2935,475,109,3,6319,56,57,17,44,176866.65,75513.6125,-0.6397719383239746,3873417723904.0,860518678528.0
988,377,3784,2,41,1,6961,31,11,23,52,314669.55,124387.0125,-0.47122475504875183,329805430784.0,504503468032.0
989,7643,3528,104,69,4,6857,99,91,8,34,106914.9875,72955.4625,-0.7075744271278381,2113116831744.0,1175928307712.0
990,7112,3903,1,9,3,393,30,39,9,8,226597.5,91208.73125,-0.5823351144790649,1257513811968.0,523529617408.0
991,7970,3664,1823,74,3,1989,92,56,60,46,138144.0875,67769.84375,-0.6937341094017029,10793735159808.0,1055162105856.0
992,7802,3022,1661,18,0,1166,44,47,57,2,212888.5,82962.525,-0.617402970790863,9905027153920.0,572316385280.0
993,1466,3952,286,248,4,6157,100,37,16,83,160462.6375,88065.44375,-0.7097758650779724,1944128585728.0,1310819352576.0
994,3929,3375,48,42,0,4335,57,11,60,3,256679.55,95858.59375,-0.6398434638977051,1087861030912.0,581784961024.0
995,8153,3912,98,24,3,776,98,61,13,40,130292.6875,74624.84375,-0.6959951519966125,1949342367744.0,1031912947712.0
996,5231,2866,35,320,18,4251,68,95,12,62,135607.7875,77975.18125,-0.6580544710159302,1244888956928.0,1744634642432.0
997,7809,3895,237,105,1,7104,0,8,47,35,295937.15,76783.01875,-0.5504521131515503,2831984361472.0,327237664768.0
998,8232,3279,7,25,7,1193,25,0,17,43,264389.05,79103.8625,-0.5775817632675171,1512387248128.0,567207264256.0
999,4038,2232,15,62,1,56,62,63,21,55,204806.425,117696.375,-0.39897388219833374,781777895424.0,909863092224.0
1000,7949,3265,1692,25,4,1927,99,55,70,22,132541.925,71743.0625,-0.7049307823181152,10117100601344.0,1056406044672.0
1001,6461,3928,857,26,1,1077,13,15,16,44,277341.2,83182.95,-0.5654546618461609,5551859171328.0,355710238720.0
1002,7429,3964,20,507,0,6862,98,80,45,94,122995.225,59023.375,-0.7081499099731445,1645966000128.0,1533279207424.0
1003,7141,3269,16,41,3,2502,4,14,10,99,275260.9,69770.25,-0.547953724861145,1416298364928.0,440207769600.0
1004,7877,3244,7,1255,4,5893,99,38,20,50,142863.8375,68578.05,-0.7079610824584961,1622044835840.0,2082730409984.0
1005,4994,3895,232,37,2,774,0,52,19,79,250111.8,81583.76875,-0.542768657207489,2085431148544.0,493006323712.0
1006,3093,3842,31,303,0,45,3,92,45,10,224911.15,114800.0625,-0.5501882433891296,698791034880.0,802960310272.0
1007,6461,3244,0,203,0,774,35,46,85,46,229874.9,76770.7,-0.6034651398658752,1152966459392.0,765251485696.0
1008,965,3871,14,57,13,654,98,5,47,33,206367.0375,121833.2875,-0.6977920532226562,263525154816.0,1288129478656.0
1009,5593,3632,22,20,1,2022,42,12,54,12,254470.95,89551.3875,-0.6062349677085876,1160031895552.0,494537277440.0
1010,5685,2966,118,244,0,1841,91,12,8,62,198855.6375,77388.15625,-0.6938105225563049,1660964306944.0,1006501822464.0
1011,8170,2888,142,25,6,7999,6,27,83,60,256477.85,67721.7625,-0.5580641627311707,2441077063680.0,558897430528.0
1012,5947,3272,32,131,3,5426,19,44,18,72,229475.7,74644.0875,-0.5802895426750183,1397034057728.0,668711911424.0
1013,8251,2503,22,90,2,1785,67,19,20,64,199776.275,71732.275,-0.6034111380577087,1614090993664.0,795003977728.0
1014,1829,3831,27,5,3,283,66,6,26,95,236770.975,95183.1125,-0.6399230360984802,466956156928.0,784588734464.0
1015,7373,3270,102,5,2,1412,29,27,25,0,241609.0,89416.25625,-0.5850991606712341,1857241481216.0,443847409664.0
1016,7468,3438,896,223,0,6990,58,0,86,16,239747.65,74297.06875,-0.644782304763794,6142544052224.0,716579340288.0
1017,4461,3591,88,205,2,1802,90,7,44,22,192460.65,88773.60625,-0.690519392490387,1292867862528.0,965765365760.0
1018,6021,3327,981,61,0,2038,98,42,21,19,160941.8125,82717.1875,-0.7048938274383545,6145201668096.0,927843811328.0
1019,7877,3407,798,56,1,1297,26,29,41,12,245265.2,83275.5125,-0.5874294638633728,5504302579712.0,470587801600.0
1020,8101,3907,1153,56,0,6966,31,87,30,60,181659.2125,70176.48125,-0.6008844375610352,7567700918272.0,716086050816.0
1021,3955,3488,62,7,25,7042,96,48,8,72,147527.2,78738.0875,-0.6975084543228149,1262818426880.0,1744411820032.0
1022,3907,3926,1,22,6,6984,29,66,83,14,204465.825,89807.08125,-0.5915399193763733,940026822656.0,769109196800.0
1023,6826,3737,128,71,4,6666,26,92,36,16,176521.2375,81394.94375,-0.5915257334709167,2086805831680.0,765058678784.0
1024,6381,3743,65,113,5,249,24,27,73,48,242376.825,78162.3625,-0.5830356478691101,1452688015360.0,694508847104.0
1025,4827,3531,19,483,5,1134,23,21,46,55,253217.55,83358.51875,-0.5828540921211243,978932334592.0,988871065600.0
